"date","births","year","month","day_of_month","day_of_week"
1985-10-09,10959,1985,"Oct",9,"Wed"
1985-10-10,11057,1985,"Oct",10,"Thu"
1985-10-11,11184,1985,"Oct",11,"Fri"
1985-10-12,8948,1985,"Oct",12,"Sat"
1985-10-13,8515,1985,"Oct",13,"Sun"
1985-10-14,10651,1985,"Oct",14,"Mon"
1985-10-15,11353,1985,"Oct",15,"Tue"
1985-10-16,10784,1985,"Oct",16,"Wed"
1985-10-17,10809,1985,"Oct",17,"Thu"
1985-10-18,10849,1985,"Oct",18,"Fri"
1985-10-19,8847,1985,"Oct",19,"Sat"
1985-10-20,8481,1985,"Oct",20,"Sun"
1985-10-21,10773,1985,"Oct",21,"Mon"
1985-10-22,11023,1985,"Oct",22,"Tue"
1985-10-23,10698,1985,"Oct",23,"Wed"
1985-10-24,10657,1985,"Oct",24,"Thu"
1985-10-25,10892,1985,"Oct",25,"Fri"
1985-10-26,8721,1985,"Oct",26,"Sat"
1985-10-27,8823,1985,"Oct",27,"Sun"
1985-10-28,10510,1985,"Oct",28,"Mon"
1985-10-29,10790,1985,"Oct",29,"Tue"
1985-10-30,10666,1985,"Oct",30,"Wed"
1985-10-31,10246,1985,"Oct",31,"Thu"
1985-11-01,11095,1985,"Nov",1,"Fri"
1985-11-02,8875,1985,"Nov",2,"Sat"
1985-11-03,8442,1985,"Nov",3,"Sun"
1985-11-04,10896,1985,"Nov",4,"Mon"
1985-11-05,11119,1985,"Nov",5,"Tue"
1985-11-06,10695,1985,"Nov",6,"Wed"
1985-11-07,10865,1985,"Nov",7,"Thu"
1985-11-08,10798,1985,"Nov",8,"Fri"
1985-11-09,8788,1985,"Nov",9,"Sat"
1985-11-10,8338,1985,"Nov",10,"Sun"
1985-11-11,10348,1985,"Nov",11,"Mon"
1985-11-12,10984,1985,"Nov",12,"Tue"
1985-11-13,10505,1985,"Nov",13,"Wed"
1985-11-14,10837,1985,"Nov",14,"Thu"
1985-11-15,10971,1985,"Nov",15,"Fri"
1985-11-16,8718,1985,"Nov",16,"Sat"
1985-11-17,8545,1985,"Nov",17,"Sun"
1985-11-18,10721,1985,"Nov",18,"Mon"
1985-11-19,10800,1985,"Nov",19,"Tue"
1985-11-20,10829,1985,"Nov",20,"Wed"
1985-11-21,10638,1985,"Nov",21,"Thu"
1985-11-22,11058,1985,"Nov",22,"Fri"
1985-11-23,8814,1985,"Nov",23,"Sat"
1985-11-24,8581,1985,"Nov",24,"Sun"
1985-11-25,10816,1985,"Nov",25,"Mon"
1985-11-26,11284,1985,"Nov",26,"Tue"
1985-11-27,10766,1985,"Nov",27,"Wed"
1985-11-28,8183,1985,"Nov",28,"Thu"
1985-11-29,9922,1985,"Nov",29,"Fri"
1985-11-30,8696,1985,"Nov",30,"Sat"
1985-12-01,8549,1985,"Dec",1,"Sun"
1985-12-02,10578,1985,"Dec",2,"Mon"
1985-12-03,11263,1985,"Dec",3,"Tue"
1985-12-04,10672,1985,"Dec",4,"Wed"
1985-12-05,10604,1985,"Dec",5,"Thu"
1985-12-06,10484,1985,"Dec",6,"Fri"
1985-12-07,8535,1985,"Dec",7,"Sat"
1985-12-08,8394,1985,"Dec",8,"Sun"
1985-12-09,10607,1985,"Dec",9,"Mon"
1985-12-10,10974,1985,"Dec",10,"Tue"
1985-12-11,10433,1985,"Dec",11,"Wed"
1985-12-12,10610,1985,"Dec",12,"Thu"
1985-12-13,10145,1985,"Dec",13,"Fri"
1985-12-14,8706,1985,"Dec",14,"Sat"
1985-12-15,8253,1985,"Dec",15,"Sun"
1985-12-16,10987,1985,"Dec",16,"Mon"
1985-12-17,11453,1985,"Dec",17,"Tue"
1985-12-18,10983,1985,"Dec",18,"Wed"
1985-12-19,10917,1985,"Dec",19,"Thu"
1985-12-20,11308,1985,"Dec",20,"Fri"
1985-12-21,8916,1985,"Dec",21,"Sat"
1985-12-22,8259,1985,"Dec",22,"Sun"
1985-12-23,9859,1985,"Dec",23,"Mon"
1985-12-24,9203,1985,"Dec",24,"Tue"
1985-12-25,8031,1985,"Dec",25,"Wed"
1985-12-26,10022,1985,"Dec",26,"Thu"
1985-12-27,11484,1985,"Dec",27,"Fri"
1985-12-28,9248,1985,"Dec",28,"Sat"
1985-12-29,8526,1985,"Dec",29,"Sun"
1985-12-30,11644,1985,"Dec",30,"Mon"
1985-12-31,11485,1985,"Dec",31,"Tue"
1986-01-01,8444,1986,"Jan",1,"Wed"
1986-01-02,9446,1986,"Jan",2,"Thu"
1986-01-03,10327,1986,"Jan",3,"Fri"
1986-01-04,8807,1986,"Jan",4,"Sat"
1986-01-05,8397,1986,"Jan",5,"Sun"
1986-01-06,10293,1986,"Jan",6,"Mon"
1986-01-07,10716,1986,"Jan",7,"Tue"
1986-01-08,10065,1986,"Jan",8,"Wed"
1986-01-09,10056,1986,"Jan",9,"Thu"
1986-01-10,10659,1986,"Jan",10,"Fri"
1986-01-11,8870,1986,"Jan",11,"Sat"
1986-01-12,8274,1986,"Jan",12,"Sun"
1986-01-13,10206,1986,"Jan",13,"Mon"
1986-01-14,10739,1986,"Jan",14,"Tue"
1986-01-15,10403,1986,"Jan",15,"Wed"
1986-01-16,10387,1986,"Jan",16,"Thu"
1986-01-17,10674,1986,"Jan",17,"Fri"
1986-01-18,8843,1986,"Jan",18,"Sat"
1986-01-19,8354,1986,"Jan",19,"Sun"
1986-01-20,10489,1986,"Jan",20,"Mon"
1986-01-21,10856,1986,"Jan",21,"Tue"
1986-01-22,10398,1986,"Jan",22,"Wed"
1986-01-23,10388,1986,"Jan",23,"Thu"
1986-01-24,10511,1986,"Jan",24,"Fri"
1986-01-25,9021,1986,"Jan",25,"Sat"
1986-01-26,8328,1986,"Jan",26,"Sun"
1986-01-27,10459,1986,"Jan",27,"Mon"
1986-01-28,10650,1986,"Jan",28,"Tue"
1986-01-29,10442,1986,"Jan",29,"Wed"
1986-01-30,10376,1986,"Jan",30,"Thu"
1986-01-31,10638,1986,"Jan",31,"Fri"
1986-02-01,8736,1986,"Feb",1,"Sat"
1986-02-02,8542,1986,"Feb",2,"Sun"
1986-02-03,10403,1986,"Feb",3,"Mon"
1986-02-04,10765,1986,"Feb",4,"Tue"
1986-02-05,10219,1986,"Feb",5,"Wed"
1986-02-06,10606,1986,"Feb",6,"Thu"
1986-02-07,10638,1986,"Feb",7,"Fri"
1986-02-08,8759,1986,"Feb",8,"Sat"
1986-02-09,8471,1986,"Feb",9,"Sun"
1986-02-10,10558,1986,"Feb",10,"Mon"
1986-02-11,10747,1986,"Feb",11,"Tue"
1986-02-12,10571,1986,"Feb",12,"Wed"
1986-02-13,10442,1986,"Feb",13,"Thu"
1986-02-14,11412,1986,"Feb",14,"Fri"
1986-02-15,8927,1986,"Feb",15,"Sat"
1986-02-16,8413,1986,"Feb",16,"Sun"
1986-02-17,10237,1986,"Feb",17,"Mon"
1986-02-18,10919,1986,"Feb",18,"Tue"
1986-02-19,10869,1986,"Feb",19,"Wed"
1986-02-20,10654,1986,"Feb",20,"Thu"
1986-02-21,10820,1986,"Feb",21,"Fri"
1986-02-22,8969,1986,"Feb",22,"Sat"
1986-02-23,8383,1986,"Feb",23,"Sun"
1986-02-24,10563,1986,"Feb",24,"Mon"
1986-02-25,10891,1986,"Feb",25,"Tue"
1986-02-26,10716,1986,"Feb",26,"Wed"
1986-02-27,10672,1986,"Feb",27,"Thu"
1986-02-28,10883,1986,"Feb",28,"Fri"
1986-03-01,8776,1986,"Mar",1,"Sat"
1986-03-02,8334,1986,"Mar",2,"Sun"
1986-03-03,10671,1986,"Mar",3,"Mon"
1986-03-04,10926,1986,"Mar",4,"Tue"
1986-03-05,10651,1986,"Mar",5,"Wed"
1986-03-06,10783,1986,"Mar",6,"Thu"
1986-03-07,11033,1986,"Mar",7,"Fri"
1986-03-08,8763,1986,"Mar",8,"Sat"
1986-03-09,8240,1986,"Mar",9,"Sun"
1986-03-10,10839,1986,"Mar",10,"Mon"
1986-03-11,10958,1986,"Mar",11,"Tue"
1986-03-12,10744,1986,"Mar",12,"Wed"
1986-03-13,10522,1986,"Mar",13,"Thu"
1986-03-14,10897,1986,"Mar",14,"Fri"
1986-03-15,8854,1986,"Mar",15,"Sat"
1986-03-16,8432,1986,"Mar",16,"Sun"
1986-03-17,10670,1986,"Mar",17,"Mon"
1986-03-18,10865,1986,"Mar",18,"Tue"
1986-03-19,10710,1986,"Mar",19,"Wed"
1986-03-20,10743,1986,"Mar",20,"Thu"
1986-03-21,10984,1986,"Mar",21,"Fri"
1986-03-22,8554,1986,"Mar",22,"Sat"
1986-03-23,8387,1986,"Mar",23,"Sun"
1986-03-24,10542,1986,"Mar",24,"Mon"
1986-03-25,11144,1986,"Mar",25,"Tue"
1986-03-26,10872,1986,"Mar",26,"Wed"
1986-03-27,11081,1986,"Mar",27,"Thu"
1986-03-28,10813,1986,"Mar",28,"Fri"
1986-03-29,8817,1986,"Mar",29,"Sat"
1986-03-30,8572,1986,"Mar",30,"Sun"
1986-03-31,10569,1986,"Mar",31,"Mon"
1986-04-01,10569,1986,"Apr",1,"Tue"
1986-04-02,10683,1986,"Apr",2,"Wed"
1986-04-03,11000,1986,"Apr",3,"Thu"
1986-04-04,10807,1986,"Apr",4,"Fri"
1986-04-05,8944,1986,"Apr",5,"Sat"
1986-04-06,8289,1986,"Apr",6,"Sun"
1986-04-07,10720,1986,"Apr",7,"Mon"
1986-04-08,11217,1986,"Apr",8,"Tue"
1986-04-09,10656,1986,"Apr",9,"Wed"
1986-04-10,10621,1986,"Apr",10,"Thu"
1986-04-11,10486,1986,"Apr",11,"Fri"
1986-04-12,8608,1986,"Apr",12,"Sat"
1986-04-13,8295,1986,"Apr",13,"Sun"
1986-04-14,10658,1986,"Apr",14,"Mon"
1986-04-15,10876,1986,"Apr",15,"Tue"
1986-04-16,10609,1986,"Apr",16,"Wed"
1986-04-17,10664,1986,"Apr",17,"Thu"
1986-04-18,10549,1986,"Apr",18,"Fri"
1986-04-19,8679,1986,"Apr",19,"Sat"
1986-04-20,8382,1986,"Apr",20,"Sun"
1986-04-21,10447,1986,"Apr",21,"Mon"
1986-04-22,10896,1986,"Apr",22,"Tue"
1986-04-23,10341,1986,"Apr",23,"Wed"
1986-04-24,10572,1986,"Apr",24,"Thu"
1986-04-25,10988,1986,"Apr",25,"Fri"
1986-04-26,9023,1986,"Apr",26,"Sat"
1986-04-27,8167,1986,"Apr",27,"Sun"
1986-04-28,10820,1986,"Apr",28,"Mon"
1986-04-29,11003,1986,"Apr",29,"Tue"
1986-04-30,10881,1986,"Apr",30,"Wed"
1986-05-01,10962,1986,"May",1,"Thu"
1986-05-02,10821,1986,"May",2,"Fri"
1986-05-03,8524,1986,"May",3,"Sat"
1986-05-04,7921,1986,"May",4,"Sun"
1986-05-05,10494,1986,"May",5,"Mon"
1986-05-06,11018,1986,"May",6,"Tue"
1986-05-07,10640,1986,"May",7,"Wed"
1986-05-08,10517,1986,"May",8,"Thu"
1986-05-09,10813,1986,"May",9,"Fri"
1986-05-10,8835,1986,"May",10,"Sat"
1986-05-11,8358,1986,"May",11,"Sun"
1986-05-12,10637,1986,"May",12,"Mon"
1986-05-13,10959,1986,"May",13,"Tue"
1986-05-14,10750,1986,"May",14,"Wed"
1986-05-15,10886,1986,"May",15,"Thu"
1986-05-16,11116,1986,"May",16,"Fri"
1986-05-17,8880,1986,"May",17,"Sat"
1986-05-18,8602,1986,"May",18,"Sun"
1986-05-19,10785,1986,"May",19,"Mon"
1986-05-20,11221,1986,"May",20,"Tue"
1986-05-21,10719,1986,"May",21,"Wed"
1986-05-22,10781,1986,"May",22,"Thu"
1986-05-23,11284,1986,"May",23,"Fri"
1986-05-24,8937,1986,"May",24,"Sat"
1986-05-25,8442,1986,"May",25,"Sun"
1986-05-26,8838,1986,"May",26,"Mon"
1986-05-27,11086,1986,"May",27,"Tue"
1986-05-28,11454,1986,"May",28,"Wed"
1986-05-29,11348,1986,"May",29,"Thu"
1986-05-30,11560,1986,"May",30,"Fri"
1986-05-31,9131,1986,"May",31,"Sat"
1986-06-01,8579,1986,"Jun",1,"Sun"
1986-06-02,10757,1986,"Jun",2,"Mon"
1986-06-03,10785,1986,"Jun",3,"Tue"
1986-06-04,10762,1986,"Jun",4,"Wed"
1986-06-05,10923,1986,"Jun",5,"Thu"
1986-06-06,11010,1986,"Jun",6,"Fri"
1986-06-07,8664,1986,"Jun",7,"Sat"
1986-06-08,8405,1986,"Jun",8,"Sun"
1986-06-09,10632,1986,"Jun",9,"Mon"
1986-06-10,10879,1986,"Jun",10,"Tue"
1986-06-11,10998,1986,"Jun",11,"Wed"
1986-06-12,11111,1986,"Jun",12,"Thu"
1986-06-13,10411,1986,"Jun",13,"Fri"
1986-06-14,8643,1986,"Jun",14,"Sat"
1986-06-15,8528,1986,"Jun",15,"Sun"
1986-06-16,11051,1986,"Jun",16,"Mon"
1986-06-17,11361,1986,"Jun",17,"Tue"
1986-06-18,10692,1986,"Jun",18,"Wed"
1986-06-19,10676,1986,"Jun",19,"Thu"
1986-06-20,11154,1986,"Jun",20,"Fri"
1986-06-21,8857,1986,"Jun",21,"Sat"
1986-06-22,8473,1986,"Jun",22,"Sun"
1986-06-23,10968,1986,"Jun",23,"Mon"
1986-06-24,11532,1986,"Jun",24,"Tue"
1986-06-25,11038,1986,"Jun",25,"Wed"
1986-06-26,11100,1986,"Jun",26,"Thu"
1986-06-27,11286,1986,"Jun",27,"Fri"
1986-06-28,9128,1986,"Jun",28,"Sat"
1986-06-29,8718,1986,"Jun",29,"Sun"
1986-06-30,10890,1986,"Jun",30,"Mon"
1986-07-01,11545,1986,"Jul",1,"Tue"
1986-07-02,11413,1986,"Jul",2,"Wed"
1986-07-03,11306,1986,"Jul",3,"Thu"
1986-07-04,9019,1986,"Jul",4,"Fri"
1986-07-05,9111,1986,"Jul",5,"Sat"
1986-07-06,8665,1986,"Jul",6,"Sun"
1986-07-07,11367,1986,"Jul",7,"Mon"
1986-07-08,12051,1986,"Jul",8,"Tue"
1986-07-09,11404,1986,"Jul",9,"Wed"
1986-07-10,11684,1986,"Jul",10,"Thu"
1986-07-11,11405,1986,"Jul",11,"Fri"
1986-07-12,9182,1986,"Jul",12,"Sat"
1986-07-13,8789,1986,"Jul",13,"Sun"
1986-07-14,11133,1986,"Jul",14,"Mon"
1986-07-15,11627,1986,"Jul",15,"Tue"
1986-07-16,11334,1986,"Jul",16,"Wed"
1986-07-17,11378,1986,"Jul",17,"Thu"
1986-07-18,11572,1986,"Jul",18,"Fri"
1986-07-19,9421,1986,"Jul",19,"Sat"
1986-07-20,9050,1986,"Jul",20,"Sun"
1986-07-21,11200,1986,"Jul",21,"Mon"
1986-07-22,12263,1986,"Jul",22,"Tue"
1986-07-23,11540,1986,"Jul",23,"Wed"
1986-07-24,11322,1986,"Jul",24,"Thu"
1986-07-25,11801,1986,"Jul",25,"Fri"
1986-07-26,9386,1986,"Jul",26,"Sat"
1986-07-27,8959,1986,"Jul",27,"Sun"
1986-07-28,11372,1986,"Jul",28,"Mon"
1986-07-29,11896,1986,"Jul",29,"Tue"
1986-07-30,11418,1986,"Jul",30,"Wed"
1986-07-31,11298,1986,"Jul",31,"Thu"
1986-08-01,11686,1986,"Aug",1,"Fri"
1986-08-02,9357,1986,"Aug",2,"Sat"
1986-08-03,8875,1986,"Aug",3,"Sun"
1986-08-04,11264,1986,"Aug",4,"Mon"
1986-08-05,11655,1986,"Aug",5,"Tue"
1986-08-06,11643,1986,"Aug",6,"Wed"
1986-08-07,11413,1986,"Aug",7,"Thu"
1986-08-08,11733,1986,"Aug",8,"Fri"
1986-08-09,9560,1986,"Aug",9,"Sat"
1986-08-10,8924,1986,"Aug",10,"Sun"
1986-08-11,11216,1986,"Aug",11,"Mon"
1986-08-12,11685,1986,"Aug",12,"Tue"
1986-08-13,11158,1986,"Aug",13,"Wed"
1986-08-14,11340,1986,"Aug",14,"Thu"
1986-08-15,11651,1986,"Aug",15,"Fri"
1986-08-16,9552,1986,"Aug",16,"Sat"
1986-08-17,9135,1986,"Aug",17,"Sun"
1986-08-18,11258,1986,"Aug",18,"Mon"
1986-08-19,11833,1986,"Aug",19,"Tue"
1986-08-20,11768,1986,"Aug",20,"Wed"
1986-08-21,11509,1986,"Aug",21,"Thu"
1986-08-22,11554,1986,"Aug",22,"Fri"
1986-08-23,9491,1986,"Aug",23,"Sat"
1986-08-24,8940,1986,"Aug",24,"Sun"
1986-08-25,11333,1986,"Aug",25,"Mon"
1986-08-26,11819,1986,"Aug",26,"Tue"
1986-08-27,11680,1986,"Aug",27,"Wed"
1986-08-28,11462,1986,"Aug",28,"Thu"
1986-08-29,11717,1986,"Aug",29,"Fri"
1986-08-30,9211,1986,"Aug",30,"Sat"
1986-08-31,8842,1986,"Aug",31,"Sun"
1986-09-01,8948,1986,"Sep",1,"Mon"
1986-09-02,11277,1986,"Sep",2,"Tue"
1986-09-03,11840,1986,"Sep",3,"Wed"
1986-09-04,11737,1986,"Sep",4,"Thu"
1986-09-05,11884,1986,"Sep",5,"Fri"
1986-09-06,9685,1986,"Sep",6,"Sat"
1986-09-07,9044,1986,"Sep",7,"Sun"
1986-09-08,11221,1986,"Sep",8,"Mon"
1986-09-09,11877,1986,"Sep",9,"Tue"
1986-09-10,11443,1986,"Sep",10,"Wed"
1986-09-11,11704,1986,"Sep",11,"Thu"
1986-09-12,12011,1986,"Sep",12,"Fri"
1986-09-13,9596,1986,"Sep",13,"Sat"
1986-09-14,9167,1986,"Sep",14,"Sun"
1986-09-15,11763,1986,"Sep",15,"Mon"
1986-09-16,12301,1986,"Sep",16,"Tue"
1986-09-17,11757,1986,"Sep",17,"Wed"
1986-09-18,12011,1986,"Sep",18,"Thu"
1986-09-19,12237,1986,"Sep",19,"Fri"
1986-09-20,9906,1986,"Sep",20,"Sat"
1986-09-21,9483,1986,"Sep",21,"Sun"
1986-09-22,12156,1986,"Sep",22,"Mon"
1986-09-23,12235,1986,"Sep",23,"Tue"
1986-09-24,12062,1986,"Sep",24,"Wed"
1986-09-25,12281,1986,"Sep",25,"Thu"
1986-09-26,12412,1986,"Sep",26,"Fri"
1986-09-27,9783,1986,"Sep",27,"Sat"
1986-09-28,9171,1986,"Sep",28,"Sun"
1986-09-29,11731,1986,"Sep",29,"Mon"
1986-09-30,11859,1986,"Sep",30,"Tue"
1986-10-01,11704,1986,"Oct",1,"Wed"
1986-10-02,11536,1986,"Oct",2,"Thu"
1986-10-03,11446,1986,"Oct",3,"Fri"
1986-10-04,9282,1986,"Oct",4,"Sat"
1986-10-05,8799,1986,"Oct",5,"Sun"
1986-10-06,10979,1986,"Oct",6,"Mon"
1986-10-07,11500,1986,"Oct",7,"Tue"
1986-10-08,11013,1986,"Oct",8,"Wed"
1986-10-09,10859,1986,"Oct",9,"Thu"
1986-10-10,11168,1986,"Oct",10,"Fri"
1986-10-11,8775,1986,"Oct",11,"Sat"
1986-10-12,8217,1986,"Oct",12,"Sun"
1986-10-13,10322,1986,"Oct",13,"Mon"
1986-10-14,11030,1986,"Oct",14,"Tue"
1986-10-15,11085,1986,"Oct",15,"Wed"
1986-10-16,10867,1986,"Oct",16,"Thu"
1986-10-17,11004,1986,"Oct",17,"Fri"
1986-10-18,8710,1986,"Oct",18,"Sat"
1986-10-19,8218,1986,"Oct",19,"Sun"
1986-10-20,10445,1986,"Oct",20,"Mon"
1986-10-21,10981,1986,"Oct",21,"Tue"
1986-10-22,10589,1986,"Oct",22,"Wed"
1986-10-23,10526,1986,"Oct",23,"Thu"
1986-10-24,10736,1986,"Oct",24,"Fri"
1986-10-25,8580,1986,"Oct",25,"Sat"
1986-10-26,8562,1986,"Oct",26,"Sun"
1986-10-27,10522,1986,"Oct",27,"Mon"
1986-10-28,10796,1986,"Oct",28,"Tue"
1986-10-29,10594,1986,"Oct",29,"Wed"
1986-10-30,10504,1986,"Oct",30,"Thu"
1986-10-31,10122,1986,"Oct",31,"Fri"
1986-11-01,8717,1986,"Nov",1,"Sat"
1986-11-02,8209,1986,"Nov",2,"Sun"
1986-11-03,10593,1986,"Nov",3,"Mon"
1986-11-04,11064,1986,"Nov",4,"Tue"
1986-11-05,10471,1986,"Nov",5,"Wed"
1986-11-06,10626,1986,"Nov",6,"Thu"
1986-11-07,10680,1986,"Nov",7,"Fri"
1986-11-08,8758,1986,"Nov",8,"Sat"
1986-11-09,8339,1986,"Nov",9,"Sun"
1986-11-10,10403,1986,"Nov",10,"Mon"
1986-11-11,10875,1986,"Nov",11,"Tue"
1986-11-12,10599,1986,"Nov",12,"Wed"
1986-11-13,10245,1986,"Nov",13,"Thu"
1986-11-14,10668,1986,"Nov",14,"Fri"
1986-11-15,8465,1986,"Nov",15,"Sat"
1986-11-16,8213,1986,"Nov",16,"Sun"
1986-11-17,10534,1986,"Nov",17,"Mon"
1986-11-18,11046,1986,"Nov",18,"Tue"
1986-11-19,10590,1986,"Nov",19,"Wed"
1986-11-20,10541,1986,"Nov",20,"Thu"
1986-11-21,10856,1986,"Nov",21,"Fri"
1986-11-22,8442,1986,"Nov",22,"Sat"
1986-11-23,8186,1986,"Nov",23,"Sun"
1986-11-24,10601,1986,"Nov",24,"Mon"
1986-11-25,11101,1986,"Nov",25,"Tue"
1986-11-26,10458,1986,"Nov",26,"Wed"
1986-11-27,8015,1986,"Nov",27,"Thu"
1986-11-28,9724,1986,"Nov",28,"Fri"
1986-11-29,8362,1986,"Nov",29,"Sat"
1986-11-30,8190,1986,"Nov",30,"Sun"
1986-12-01,10612,1986,"Dec",1,"Mon"
1986-12-02,11106,1986,"Dec",2,"Tue"
1986-12-03,10650,1986,"Dec",3,"Wed"
1986-12-04,10280,1986,"Dec",4,"Thu"
1986-12-05,10441,1986,"Dec",5,"Fri"
1986-12-06,8295,1986,"Dec",6,"Sat"
1986-12-07,8087,1986,"Dec",7,"Sun"
1986-12-08,10446,1986,"Dec",8,"Mon"
1986-12-09,10963,1986,"Dec",9,"Tue"
1986-12-10,10619,1986,"Dec",10,"Wed"
1986-12-11,10403,1986,"Dec",11,"Thu"
1986-12-12,10678,1986,"Dec",12,"Fri"
1986-12-13,8502,1986,"Dec",13,"Sat"
1986-12-14,8080,1986,"Dec",14,"Sun"
1986-12-15,10866,1986,"Dec",15,"Mon"
1986-12-16,11389,1986,"Dec",16,"Tue"
1986-12-17,11217,1986,"Dec",17,"Wed"
1986-12-18,11187,1986,"Dec",18,"Thu"
1986-12-19,11628,1986,"Dec",19,"Fri"
1986-12-20,8688,1986,"Dec",20,"Sat"
1986-12-21,8146,1986,"Dec",21,"Sun"
1986-12-22,10589,1986,"Dec",22,"Mon"
1986-12-23,10533,1986,"Dec",23,"Tue"
1986-12-24,9097,1986,"Dec",24,"Wed"
1986-12-25,8107,1986,"Dec",25,"Thu"
1986-12-26,10417,1986,"Dec",26,"Fri"
1986-12-27,8821,1986,"Dec",27,"Sat"
1986-12-28,8286,1986,"Dec",28,"Sun"
1986-12-29,11298,1986,"Dec",29,"Mon"
1986-12-30,12237,1986,"Dec",30,"Tue"
1986-12-31,11388,1986,"Dec",31,"Wed"
1987-01-01,8343,1987,"Jan",1,"Thu"
1987-01-02,9530,1987,"Jan",2,"Fri"
1987-01-03,8778,1987,"Jan",3,"Sat"
1987-01-04,8259,1987,"Jan",4,"Sun"
1987-01-05,10102,1987,"Jan",5,"Mon"
1987-01-06,11016,1987,"Jan",6,"Tue"
1987-01-07,10534,1987,"Jan",7,"Wed"
1987-01-08,10462,1987,"Jan",8,"Thu"
1987-01-09,10470,1987,"Jan",9,"Fri"
1987-01-10,8645,1987,"Jan",10,"Sat"
1987-01-11,8181,1987,"Jan",11,"Sun"
1987-01-12,10385,1987,"Jan",12,"Mon"
1987-01-13,10581,1987,"Jan",13,"Tue"
1987-01-14,10456,1987,"Jan",14,"Wed"
1987-01-15,10520,1987,"Jan",15,"Thu"
1987-01-16,10633,1987,"Jan",16,"Fri"
1987-01-17,8608,1987,"Jan",17,"Sat"
1987-01-18,8095,1987,"Jan",18,"Sun"
1987-01-19,10160,1987,"Jan",19,"Mon"
1987-01-20,10670,1987,"Jan",20,"Tue"
1987-01-21,10612,1987,"Jan",21,"Wed"
1987-01-22,10602,1987,"Jan",22,"Thu"
1987-01-23,10581,1987,"Jan",23,"Fri"
1987-01-24,8582,1987,"Jan",24,"Sat"
1987-01-25,8341,1987,"Jan",25,"Sun"
1987-01-26,10297,1987,"Jan",26,"Mon"
1987-01-27,10831,1987,"Jan",27,"Tue"
1987-01-28,10811,1987,"Jan",28,"Wed"
1987-01-29,10641,1987,"Jan",29,"Thu"
1987-01-30,10712,1987,"Jan",30,"Fri"
1987-01-31,8896,1987,"Jan",31,"Sat"
1987-02-01,8403,1987,"Feb",1,"Sun"
1987-02-02,10585,1987,"Feb",2,"Mon"
1987-02-03,11039,1987,"Feb",3,"Tue"
1987-02-04,10549,1987,"Feb",4,"Wed"
1987-02-05,10529,1987,"Feb",5,"Thu"
1987-02-06,10611,1987,"Feb",6,"Fri"
1987-02-07,8735,1987,"Feb",7,"Sat"
1987-02-08,8278,1987,"Feb",8,"Sun"
1987-02-09,10414,1987,"Feb",9,"Mon"
1987-02-10,10976,1987,"Feb",10,"Tue"
1987-02-11,10649,1987,"Feb",11,"Wed"
1987-02-12,10986,1987,"Feb",12,"Thu"
1987-02-13,10256,1987,"Feb",13,"Fri"
1987-02-14,9245,1987,"Feb",14,"Sat"
1987-02-15,8384,1987,"Feb",15,"Sun"
1987-02-16,10263,1987,"Feb",16,"Mon"
1987-02-17,10930,1987,"Feb",17,"Tue"
1987-02-18,10756,1987,"Feb",18,"Wed"
1987-02-19,10488,1987,"Feb",19,"Thu"
1987-02-20,10992,1987,"Feb",20,"Fri"
1987-02-21,8840,1987,"Feb",21,"Sat"
1987-02-22,8642,1987,"Feb",22,"Sun"
1987-02-23,10752,1987,"Feb",23,"Mon"
1987-02-24,11015,1987,"Feb",24,"Tue"
1987-02-25,10863,1987,"Feb",25,"Wed"
1987-02-26,10625,1987,"Feb",26,"Thu"
1987-02-27,11010,1987,"Feb",27,"Fri"
1987-02-28,8945,1987,"Feb",28,"Sat"
1987-03-01,8485,1987,"Mar",1,"Sun"
1987-03-02,10818,1987,"Mar",2,"Mon"
1987-03-03,10931,1987,"Mar",3,"Tue"
1987-03-04,10667,1987,"Mar",4,"Wed"
1987-03-05,10971,1987,"Mar",5,"Thu"
1987-03-06,11095,1987,"Mar",6,"Fri"
1987-03-07,8754,1987,"Mar",7,"Sat"
1987-03-08,8294,1987,"Mar",8,"Sun"
1987-03-09,10809,1987,"Mar",9,"Mon"
1987-03-10,11200,1987,"Mar",10,"Tue"
1987-03-11,10697,1987,"Mar",11,"Wed"
1987-03-12,10900,1987,"Mar",12,"Thu"
1987-03-13,10399,1987,"Mar",13,"Fri"
1987-03-14,8837,1987,"Mar",14,"Sat"
1987-03-15,8318,1987,"Mar",15,"Sun"
1987-03-16,10818,1987,"Mar",16,"Mon"
1987-03-17,11226,1987,"Mar",17,"Tue"
1987-03-18,11095,1987,"Mar",18,"Wed"
1987-03-19,10948,1987,"Mar",19,"Thu"
1987-03-20,11255,1987,"Mar",20,"Fri"
1987-03-21,9006,1987,"Mar",21,"Sat"
1987-03-22,8307,1987,"Mar",22,"Sun"
1987-03-23,10830,1987,"Mar",23,"Mon"
1987-03-24,11317,1987,"Mar",24,"Tue"
1987-03-25,10802,1987,"Mar",25,"Wed"
1987-03-26,10915,1987,"Mar",26,"Thu"
1987-03-27,11057,1987,"Mar",27,"Fri"
1987-03-28,8855,1987,"Mar",28,"Sat"
1987-03-29,8355,1987,"Mar",29,"Sun"
1987-03-30,10623,1987,"Mar",30,"Mon"
1987-03-31,11196,1987,"Mar",31,"Tue"
1987-04-01,10212,1987,"Apr",1,"Wed"
